"","ID","wc2.1_30s_bio_1","wc2.1_30s_bio_2","wc2.1_30s_bio_3","wc2.1_30s_bio_4","wc2.1_30s_bio_5","wc2.1_30s_bio_6","wc2.1_30s_bio_7","wc2.1_30s_bio_8","wc2.1_30s_bio_9","wc2.1_30s_bio_10","wc2.1_30s_bio_11","wc2.1_30s_bio_12","wc2.1_30s_bio_13","wc2.1_30s_bio_14","wc2.1_30s_bio_15","wc2.1_30s_bio_16","wc2.1_30s_bio_17","wc2.1_30s_bio_18","wc2.1_30s_bio_19","x","y"
"CARZO_888",889,18.2625007629395,11.3083333969116,76.4076538085938,125.320037841797,25.7000007629395,10.8999996185303,14.8000011444092,19.9166660308838,18.6333332061768,19.9166660308838,16.7666664123535,10,6,0,108.676902770996,10,0,10,0,-70.67595248,-17.43947407
"CARZO_889",890,18.2625007629395,11.3083333969116,76.4076538085938,125.320037841797,25.7000007629395,10.8999996185303,14.8000011444092,19.9166660308838,18.6333332061768,19.9166660308838,16.7666664123535,10,6,0,108.676902770996,10,0,10,0,-70.67615164,-17.44000213
"CARZO_890",891,18.2625007629395,11.3083333969116,76.4076538085938,125.320037841797,25.7000007629395,10.8999996185303,14.8000011444092,19.9166660308838,18.6333332061768,19.9166660308838,16.7666664123535,10,6,0,108.676902770996,10,0,10,0,-70.67607008,-17.4400821
"CARZO_891",892,18.2625007629395,11.3083333969116,76.4076538085938,125.320037841797,25.7000007629395,10.8999996185303,14.8000011444092,19.9166660308838,18.6333332061768,19.9166660308838,16.7666664123535,10,6,0,108.676902770996,10,0,10,0,-70.67668196,-17.44024923
"CARZO_892",893,18.2625007629395,11.3083333969116,76.4076538085938,125.320037841797,25.7000007629395,10.8999996185303,14.8000011444092,19.9166660308838,18.6333332061768,19.9166660308838,16.7666664123535,10,6,0,108.676902770996,10,0,10,0,-70.67686385,-17.4402385
"CARZO_893",894,18.2625007629395,11.3083333969116,76.4076538085938,125.320037841797,25.7000007629395,10.8999996185303,14.8000011444092,19.9166660308838,18.6333332061768,19.9166660308838,16.7666664123535,10,6,0,108.676902770996,10,0,10,0,-70.67719242,-17.44016809
"CARZO_894",895,18.2625007629395,11.3083333969116,76.4076538085938,125.320037841797,25.7000007629395,10.8999996185303,14.8000011444092,19.9166660308838,18.6333332061768,19.9166660308838,16.7666664123535,10,6,0,108.676902770996,10,0,10,0,-70.67748369,-17.44020062
"CARZO_895",896,18.2625007629395,11.3083333969116,76.4076538085938,125.320037841797,25.7000007629395,10.8999996185303,14.8000011444092,19.9166660308838,18.6333332061768,19.9166660308838,16.7666664123535,10,6,0,108.676902770996,10,0,10,0,-70.6774577,-17.44034722
"CARZO_896",897,18.2625007629395,11.3083333969116,76.4076538085938,125.320037841797,25.7000007629395,10.8999996185303,14.8000011444092,19.9166660308838,18.6333332061768,19.9166660308838,16.7666664123535,10,6,0,108.676902770996,10,0,10,0,-70.67717174,-17.43999358
"CARZO_897",898,18.2625007629395,11.3083333969116,76.4076538085938,125.320037841797,25.7000007629395,10.8999996185303,14.8000011444092,19.9166660308838,18.6333332061768,19.9166660308838,16.7666664123535,10,6,0,108.676902770996,10,0,10,0,-70.67738876,-17.44066701
"CARZO_898",899,18.2625007629395,11.3083333969116,76.4076538085938,125.320037841797,25.7000007629395,10.8999996185303,14.8000011444092,19.9166660308838,18.6333332061768,19.9166660308838,16.7666664123535,10,6,0,108.676902770996,10,0,10,0,-70.67745429,-17.44070893
"CARZO_899",900,18.2625007629395,11.3083333969116,76.4076538085938,125.320037841797,25.7000007629395,10.8999996185303,14.8000011444092,19.9166660308838,18.6333332061768,19.9166660308838,16.7666664123535,10,6,0,108.676902770996,10,0,10,0,-70.67717174,-17.43999358
"CARZO_900",901,18.2625007629395,11.3083333969116,76.4076538085938,125.320037841797,25.7000007629395,10.8999996185303,14.8000011444092,19.9166660308838,18.6333332061768,19.9166660308838,16.7666664123535,10,6,0,108.676902770996,10,0,10,0,-70.67768302,-17.44079944
"CARZO_901",902,18.2625007629395,11.3083333969116,76.4076538085938,125.320037841797,25.7000007629395,10.8999996185303,14.8000011444092,19.9166660308838,18.6333332061768,19.9166660308838,16.7666664123535,10,6,0,108.676902770996,10,0,10,0,-70.67800471,-17.44072817
"CARZO_902",903,18.2625007629395,11.3083333969116,76.4076538085938,125.320037841797,25.7000007629395,10.8999996185303,14.8000011444092,19.9166660308838,18.6333332061768,19.9166660308838,16.7666664123535,10,6,0,108.676902770996,10,0,10,0,-70.67819548,-17.44039365
"CARZO_903",904,18.2625007629395,11.3083333969116,76.4076538085938,125.320037841797,25.7000007629395,10.8999996185303,14.8000011444092,19.9166660308838,18.6333332061768,19.9166660308838,16.7666664123535,10,6,0,108.676902770996,10,0,10,0,-70.67829438,-17.44039809
"CARZO_904",905,18.2625007629395,11.3083333969116,76.4076538085938,125.320037841797,25.7000007629395,10.8999996185303,14.8000011444092,19.9166660308838,18.6333332061768,19.9166660308838,16.7666664123535,10,6,0,108.676902770996,10,0,10,0,-70.67806246,-17.44066564
"CARZO_905",906,18.2625007629395,11.3083333969116,76.4076538085938,125.320037841797,25.7000007629395,10.8999996185303,14.8000011444092,19.9166660308838,18.6333332061768,19.9166660308838,16.7666664123535,10,6,0,108.676902770996,10,0,10,0,-70.6783694,-17.44077888
"CARZO_906",907,18.2625007629395,11.3083333969116,76.4076538085938,125.320037841797,25.7000007629395,10.8999996185303,14.8000011444092,19.9166660308838,18.6333332061768,19.9166660308838,16.7666664123535,10,6,0,108.676902770996,10,0,10,0,-70.678444,-17.44089916
"CARZO_907",908,18.2625007629395,11.3083333969116,76.4076538085938,125.320037841797,25.7000007629395,10.8999996185303,14.8000011444092,19.9166660308838,18.6333332061768,19.9166660308838,16.7666664123535,10,6,0,108.676902770996,10,0,10,0,-70.67819146,-17.44119982
"CARZO_908",909,18.2625007629395,11.3083333969116,76.4076538085938,125.320037841797,25.7000007629395,10.8999996185303,14.8000011444092,19.9166660308838,18.6333332061768,19.9166660308838,16.7666664123535,10,6,0,108.676902770996,10,0,10,0,-70.67802365,-17.44128398
"CARZO_909",910,18.2625007629395,11.3083333969116,76.4076538085938,125.320037841797,25.7000007629395,10.8999996185303,14.8000011444092,19.9166660308838,18.6333332061768,19.9166660308838,16.7666664123535,10,6,0,108.676902770996,10,0,10,0,-70.67808945,-17.44138992
"CARZO_910",911,18.2625007629395,11.3083333969116,76.4076538085938,125.320037841797,25.7000007629395,10.8999996185303,14.8000011444092,19.9166660308838,18.6333332061768,19.9166660308838,16.7666664123535,10,6,0,108.676902770996,10,0,10,0,-70.67848331,-17.44151968
"CARZO_911",912,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67249675,-17.43802059
"CARZO_912",913,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67244285,-17.43805593
"CARZO_913",914,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67255902,-17.43830498
"CARZO_914",915,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67220088,-17.43824798
"CARZO_915",916,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67214752,-17.4382694
"CARZO_916",917,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67245882,-17.43802136
"CARZO_917",918,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67204628,-17.43774833
"CARZO_918",919,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.6719712,-17.4377214
"CARZO_919",920,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67193717,-17.43769602
"CARZO_920",921,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67104775,-17.4381777
"CARZO_921",922,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67175282,-17.43743354
"CARZO_922",923,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67218534,-17.436233
"CARZO_923",924,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.6696171,-17.43799425
"CARZO_924",925,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.66971877,-17.43771563
"CARZO_925",926,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67156343,-17.43694953
"CARZO_926",927,18.2625007629395,11.3083333969116,76.4076538085938,125.320037841797,25.7000007629395,10.8999996185303,14.8000011444092,19.9166660308838,18.6333332061768,19.9166660308838,16.7666664123535,10,6,0,108.676902770996,10,0,10,0,-70.67813318,-17.44115943
"CARZO_927",928,18.4583339691162,11,74.3243255615234,135.005599975586,25.8999996185303,11.1000003814697,14.7999992370605,20.2333335876465,18.8833332061768,20.2333335876465,16.8333339691162,9,5,0,100.831420898438,9,0,9,0,-70.67676981,-17.44231378
"CARZO_928",929,18.4583339691162,11,74.3243255615234,135.005599975586,25.8999996185303,11.1000003814697,14.7999992370605,20.2333335876465,18.8833332061768,20.2333335876465,16.8333339691162,9,5,0,100.831420898438,9,0,9,0,-70.67677584,-17.4420572
"CARZO_929",930,18.4583339691162,11,74.3243255615234,135.005599975586,25.8999996185303,11.1000003814697,14.7999992370605,20.2333335876465,18.8833332061768,20.2333335876465,16.8333339691162,9,5,0,100.831420898438,9,0,9,0,-70.67692561,-17.44270563
"CARZO_930",931,18.2625007629395,11.3083333969116,76.4076538085938,125.320037841797,25.7000007629395,10.8999996185303,14.8000011444092,19.9166660308838,18.6333332061768,19.9166660308838,16.7666664123535,10,6,0,108.676902770996,10,0,10,0,-70.67707272,-17.44086937
"CARZO_931",932,18.4583339691162,11,74.3243255615234,135.005599975586,25.8999996185303,11.1000003814697,14.7999992370605,20.2333335876465,18.8833332061768,20.2333335876465,16.8333339691162,9,5,0,100.831420898438,9,0,9,0,-70.67720797,-17.44273117
"CARZO_932",933,18.4583339691162,11,74.3243255615234,135.005599975586,25.8999996185303,11.1000003814697,14.7999992370605,20.2333335876465,18.8833332061768,20.2333335876465,16.8333339691162,9,5,0,100.831420898438,9,0,9,0,-70.67725652,-17.44279031
"CARZO_933",934,18.4583339691162,11,74.3243255615234,135.005599975586,25.8999996185303,11.1000003814697,14.7999992370605,20.2333335876465,18.8833332061768,20.2333335876465,16.8333339691162,9,5,0,100.831420898438,9,0,9,0,-70.67763387,-17.44321697
"CARZO_934",935,18.4583339691162,11,74.3243255615234,135.005599975586,25.8999996185303,11.1000003814697,14.7999992370605,20.2333335876465,18.8833332061768,20.2333335876465,16.8333339691162,9,5,0,100.831420898438,9,0,9,0,-70.67726404,-17.4430868
"CARZO_935",936,18.4583339691162,11,74.3243255615234,135.005599975586,25.8999996185303,11.1000003814697,14.7999992370605,20.2333335876465,18.8833332061768,20.2333335876465,16.8333339691162,9,5,0,100.831420898438,9,0,9,0,-70.67763387,-17.44321697
"CARZO_936",937,18.4583339691162,11,74.3243255615234,135.005599975586,25.8999996185303,11.1000003814697,14.7999992370605,20.2333335876465,18.8833332061768,20.2333335876465,16.8333339691162,9,5,0,100.831420898438,9,0,9,0,-70.67739902,-17.44316835
"CARZO_937",938,18.4583339691162,11,74.3243255615234,135.005599975586,25.8999996185303,11.1000003814697,14.7999992370605,20.2333335876465,18.8833332061768,20.2333335876465,16.8333339691162,9,5,0,100.831420898438,9,0,9,0,-70.67763387,-17.44321697
"CARZO_938",939,18.4583339691162,11,74.3243255615234,135.005599975586,25.8999996185303,11.1000003814697,14.7999992370605,20.2333335876465,18.8833332061768,20.2333335876465,16.8333339691162,9,5,0,100.831420898438,9,0,9,0,-70.67763518,-17.44335972
"CARZO_939",940,18.4583339691162,11,74.3243255615234,135.005599975586,25.8999996185303,11.1000003814697,14.7999992370605,20.2333335876465,18.8833332061768,20.2333335876465,16.8333339691162,9,5,0,100.831420898438,9,0,9,0,-70.67763387,-17.44321697
"CARZO_940",941,18.4583339691162,11,74.3243255615234,135.005599975586,25.8999996185303,11.1000003814697,14.7999992370605,20.2333335876465,18.8833332061768,20.2333335876465,16.8333339691162,9,5,0,100.831420898438,9,0,9,0,-70.67801114,-17.44376914
"CARZO_941",942,18.4583339691162,11,74.3243255615234,135.005599975586,25.8999996185303,11.1000003814697,14.7999992370605,20.2333335876465,18.8833332061768,20.2333335876465,16.8333339691162,9,5,0,100.831420898438,9,0,9,0,-70.67765571,-17.44375244
"CARZO_942",943,18.4583339691162,11,74.3243255615234,135.005599975586,25.8999996185303,11.1000003814697,14.7999992370605,20.2333335876465,18.8833332061768,20.2333335876465,16.8333339691162,9,5,0,100.831420898438,9,0,9,0,-70.67786502,-17.44369447
"CARZO_943",944,18.4583339691162,11,74.3243255615234,135.005599975586,25.8999996185303,11.1000003814697,14.7999992370605,20.2333335876465,18.8833332061768,20.2333335876465,16.8333339691162,9,5,0,100.831420898438,9,0,9,0,-70.67797973,-17.44385434
"CARZO_944",945,18.4583339691162,11,74.3243255615234,135.005599975586,25.8999996185303,11.1000003814697,14.7999992370605,20.2333335876465,18.8833332061768,20.2333335876465,16.8333339691162,9,5,0,100.831420898438,9,0,9,0,-70.67801114,-17.44376914
"CARZO_945",946,18.4583339691162,11,74.3243255615234,135.005599975586,25.8999996185303,11.1000003814697,14.7999992370605,20.2333335876465,18.8833332061768,20.2333335876465,16.8333339691162,9,5,0,100.831420898438,9,0,9,0,-70.67824755,-17.4436691
"CARZO_946",947,18.4583339691162,11,74.3243255615234,135.005599975586,25.8999996185303,11.1000003814697,14.7999992370605,20.2333335876465,18.8833332061768,20.2333335876465,16.8333339691162,9,5,0,100.831420898438,9,0,9,0,-70.67851565,-17.44505739
"CARZO_947",948,18.4583339691162,11,74.3243255615234,135.005599975586,25.8999996185303,11.1000003814697,14.7999992370605,20.2333335876465,18.8833332061768,20.2333335876465,16.8333339691162,9,5,0,100.831420898438,9,0,9,0,-70.67806992,-17.44253992
"CARZO_948",949,18.4583339691162,11,74.3243255615234,135.005599975586,25.8999996185303,11.1000003814697,14.7999992370605,20.2333335876465,18.8833332061768,20.2333335876465,16.8333339691162,9,5,0,100.831420898438,9,0,9,0,-70.67783372,-17.44297377
"CARZO_949",950,18.4583339691162,11,74.3243255615234,135.005599975586,25.8999996185303,11.1000003814697,14.7999992370605,20.2333335876465,18.8833332061768,20.2333335876465,16.8333339691162,9,5,0,100.831420898438,9,0,9,0,-70.67805114,-17.44326957
"CARZO_950",951,18.4583339691162,11,74.3243255615234,135.005599975586,25.8999996185303,11.1000003814697,14.7999992370605,20.2333335876465,18.8833332061768,20.2333335876465,16.8333339691162,9,5,0,100.831420898438,9,0,9,0,-70.67910651,-17.44507092
"CARZO_951",952,18.4583339691162,11,74.3243255615234,135.005599975586,25.8999996185303,11.1000003814697,14.7999992370605,20.2333335876465,18.8833332061768,20.2333335876465,16.8333339691162,9,5,0,100.831420898438,9,0,9,0,-70.67929845,-17.44583074
"CARZO_952",953,18.4583339691162,11,74.3243255615234,135.005599975586,25.8999996185303,11.1000003814697,14.7999992370605,20.2333335876465,18.8833332061768,20.2333335876465,16.8333339691162,9,5,0,100.831420898438,9,0,9,0,-70.67937615,-17.44595806
"CARZO_953",954,18.4583339691162,11,74.3243255615234,135.005599975586,25.8999996185303,11.1000003814697,14.7999992370605,20.2333335876465,18.8833332061768,20.2333335876465,16.8333339691162,9,5,0,100.831420898438,9,0,9,0,-70.67908891,-17.44654488
"CARZO_954",955,18.4583339691162,11,74.3243255615234,135.005599975586,25.8999996185303,11.1000003814697,14.7999992370605,20.2333335876465,18.8833332061768,20.2333335876465,16.8333339691162,9,5,0,100.831420898438,9,0,9,0,-70.67920634,-17.4469918
"CARZO_955",956,18.4583339691162,11,74.3243255615234,135.005599975586,25.8999996185303,11.1000003814697,14.7999992370605,20.2333335876465,18.8833332061768,20.2333335876465,16.8333339691162,9,5,0,100.831420898438,9,0,9,0,-70.67921815,-17.44702566
"CARZO_956",957,18.4583339691162,11,74.3243255615234,135.005599975586,25.8999996185303,11.1000003814697,14.7999992370605,20.2333335876465,18.8833332061768,20.2333335876465,16.8333339691162,9,5,0,100.831420898438,9,0,9,0,-70.67891146,-17.44746395
"CARZO_957",958,18.4583339691162,11,74.3243255615234,135.005599975586,25.8999996185303,11.1000003814697,14.7999992370605,20.2333335876465,18.8833332061768,20.2333335876465,16.8333339691162,9,5,0,100.831420898438,9,0,9,0,-70.67908882,-17.44775221
"CARZO_958",959,18.4583339691162,11,74.3243255615234,135.005599975586,25.8999996185303,11.1000003814697,14.7999992370605,20.2333335876465,18.8833332061768,20.2333335876465,16.8333339691162,9,5,0,100.831420898438,9,0,9,0,-70.67834447,-17.44595854
"CARZO_959",960,18.4583339691162,11,74.3243255615234,135.005599975586,25.8999996185303,11.1000003814697,14.7999992370605,20.2333335876465,18.8833332061768,20.2333335876465,16.8333339691162,9,5,0,100.831420898438,9,0,9,0,-70.67841744,-17.44550739
"CARZO_960",961,18.4583339691162,11,74.3243255615234,135.005599975586,25.8999996185303,11.1000003814697,14.7999992370605,20.2333335876465,18.8833332061768,20.2333335876465,16.8333339691162,9,5,0,100.831420898438,9,0,9,0,-70.67866731,-17.44642587
"CARZO_961",962,18.4583339691162,11,74.3243255615234,135.005599975586,25.8999996185303,11.1000003814697,14.7999992370605,20.2333335876465,18.8833332061768,20.2333335876465,16.8333339691162,9,5,0,100.831420898438,9,0,9,0,-70.67885309,-17.44650174
"CARZO_962",963,18.4583339691162,11,74.3243255615234,135.005599975586,25.8999996185303,11.1000003814697,14.7999992370605,20.2333335876465,18.8833332061768,20.2333335876465,16.8333339691162,9,5,0,100.831420898438,9,0,9,0,-70.67896232,-17.44572363
